,Text
6175,nếu nói rồi mà gia đình vẫn không chấp nhận thì sao ạ
6176,em thấy anh kia đâu có lỗi gì đâu ạ
6177,vậy anh có chắc chắn rằng bạn gái đó là vợ mình không 
6178,mình bị áp lực đến nổi không có ₫ược một người bạn tử tế
6179,yemen mãi đỉnh
6180,đọc bình luận mà chán 
6181,cô hàng xóm : vy‍鈴 đã xem
6182,khoa ấn tượng xấu về cộng đồng 
6183,này tập mấy vậy miền nam
6184,xl nếu em nói sai theo em nghĩ miền nam có suy nghĩ về hình anh lgbt là những người lố lăng cx rất đúng nhưng đó là phim ảnh và có khi miền nam gặp những người như thế
6185,cta đã bỏ rơi anh ấy để rồi chúng ta đã mất đi tỏi của ngày xưa : (
6186,"có nhiều người nêu quan điểm rằng phụ nữ sinh ra không phải để đi làm , anh nghĩ sao về quan điểm này ạ ?"
6187,đúng đúng đúng = )
6188,"nên thay từ bị bằng từ may mắn thì hợp ní ' ,"
6189,bà áo xanh men hơn nha
6190,trời hay zậy luôn  hỏi câu này rồi mấy anh kia làm sao nói gì được nữa  đỉnh ghê với tui nghĩ cả ai tán người nấy chi tiền 
6191,chuc vợ chồng em hạnh phúc
6192,"thiên hạ hay nói vào bình luận để lọc người chọn chồng chứ có bh thấy lọc người chọn vợ đâu , nói thế đủ hiểu rồi đấy"
6193,"lí do thì bạn nên xem dân số ở nhật hiện nay , đã dân số già còn chấp nhận lgbt thì hết cứu rồi , cái gì cũng có lí do cà"
6194,thuơng vậy nhưng mày có vài người bạn nhớ trong đó có tôi
6195,cô ơi con thích con trai nhưng con muốn được làm con trai thì đó có được gọi là đồng tính nữ không ạ ?
6196,ủa alo vì sao phải xin lỗi ? và người bố ấy cũng kh xứng nhận được tha thứ : ) chã có người bố nào lại đối xử với con mình như thế cả .
6197,đồng tính thì không nên tham gia vào giáo dục
6198,"cá heo yejun sao tôi lại thấy bạn ngu nhỉ ' ,"
6199,nhiều người còn xem đó là một căn bệnh
6200,đúng rồi ak
6201,"2 vấn đề này lq gì đến nhau nhỉ mấy ô alpha : d ? bình đẳng là 1 chuyện , khoẻ hơn yếu hơn là 1 chuyện chứ= ) ?"
6202,lấy cái đó đâm vô chân như vậy sợ là đúng gồi . thành nỗi ám ảnh cả đời lun ấy 
6203,trời sinh 1 cặp
6204,"theo cá nhân mình nghĩ . không có cha mẹ nào muốn con mình như vậy , họ muốn con mình như bao người và không bị người đời dòm ngó . quan điểm này ăn sâu"
6205,"nếu muốn bình đẳng thì cgai đi nghĩa vụ , đi học thì bưng bê bàn ghế làm cỏ vậy.vậy , đừng có không có thì đòi bình đẳng còn động tới lợi ích thì đòi ưu tiên"
6206,ủa vậy sao có con
6207,tôi jgbt hẳn rồi
6208,nhớ mẹ quá phải không em梁
6209,gay thì không bao giờ có tình yêu thật sự
6210,cô gái đan mạch phiên bản việt nam
6211,em sy ? @ charlize de blanche✨ ai top ai bos= )
6212,đang định vào tr này kiểu
6213,lgbt là jz
6214,nói đúng mà .
6215,"ơ các chế cho tui hỏi ngu "" alpha boy "" là gì vậy ?"
6216,chán  .
6217,cười ia藍 tư duy của luỹ tre làng
6218,"pyjama soraka quật cái bà hàng xóm ngã ngửa 3 ngày 3 đêm chưa tỉnh= ) ' ,"
6219,"đợt mình đẻ . đang truyền nước kích đẻ . chỉ mong đẻ được luôn . lúc đấy là 23h2 4,25 p gì đấy"
6220,nhi mu 殺
6221,khoảng trống quá lớn không ai lấp đầy thôi
6222,"cuối cùng cx cs người hỉu cko mình : 3 , tôi đồng ý️‍"
6223,thôi đi cha muốn có con để già lo thôi  mong mấy bạn nam hay nữ đừng dính vô nha殺
6224,nữ quyền ngày nay với nữ quyền ngày xưa khác nhau anh à
6225,. 05 hình như có thiếu cái gì đó ?
6226,dùng ap đẹp là được
6227,có gì phí khi yêu đồng giời trời
6228,"em không biết cái này có ofensive hong nhưng mà em thấy vài người vẫn thừa nhận ưu tiên nghiêng về 1 bên hơn , nên chắc họ hỏi cái đó chăng ?"
6229,"từ khi có chồng có con tôi chỉ mong gia đình mạnh khoẻ , đùm bọc y thương nhau , đời người nó ngắn"
6230,toi yêu lgbt
6231,em xin thua
6232,les à ?
6233,tôi với bf tôi đag yêu nhau= ) (
6234,có thêm một số giáo viên dạy giáo dục công dân nữa
6235,quá tuyệt vời . chúc mừng 2 bạn 殺
6236,"tự hào vì trai không ra trai gái không ra gái , trung tình bố các bạn bị lỗi hả = )"
6237,bạn bè bạn thật tuyệt vời
6238,em thích con gái . nhưng mẹ bắt em lấy chồng chỉ vì chị 2 không chịu lấy chồng nên em phải lấy thay chị 2 
6239,nghe c kể mà xót lòng
6240,"ủa dụ kanhy sao vậy mọi người , tôi thích bé này lắm lun , đúng gout mỹ thụ của lòng tôi = ) ' ,"
6241,tiếp tục mơ về ngày đấy đi các lgbt
6242,trâm xấu xí 﫶 梁
6243,chúc mừng chúc mừng hai bạn
6244,tụi nó còn nói p.tây chuyền hoá lgbt với nữ quyền độc hại để Việt Nam không duy trì được nòi giống .
6245,"mẹ em bik rồi nhưng mẹ lại không chấp nhận , giờ phải làm sao hả anh ? 梁"
6246,quá ngưỡng mộ殺
6247,"mắc gì phải xin lỗi , làm gì có lỗi mà xin ? nó hận nó không có về : )"
6248,kaka
6249,haiz . rồi nòi giống mất luôn từ đây
6250,đàn ông lên lắng nghe và tiếp thu . còn phụ nữ thì lên thấu hiểu và nhường nhịn . cả hai đều tôn trọng nhau
6251,không sửa thay đẹp hơn 
6252,cô chủ nhà dth 梁
6253,tuyến lệ sinh ra không phải để trưng . khóc không hề đồng nghĩa với yếu đuối hay ẻo lả . việc khóc còn có thể giúp còn người giải toả cảm xúc .
6254,sớm chị iu ôi殺
6255,htl la nho lai nhat ky vang anh lien
6256,có parky vậy thôi
6257,hay quá
6258,hận chứ không phải sợ dù cha mẹ gì cũng không nên lm vậytui là lgbt quan điểm của tôi là dị đó
6259,mía bã hài quá
6260,chúc . mùng chồng vợ em nha
6261,10 phụ nữ giàu nhất thế giới thì 9 cô thừa kế 
6262,bạn này hoàn cảnh y chang tui lun trời không khác dì lun chỉ khác là tui vẫn đọc thân
6263,bạn với bạn hiền lương 2 người về ở chung lun đi
6264,vãi 
6265,đồng tính là u nhọt của xã hội
6266,nhiều công ty chọn nam ma không chọn nữ
6267,"sinh ra là lgbt là đã phải chịu nhiều sự gièm pha rồi , may mắn họ đều có tài năng và sự mạnh mẽ . mình mong al mng đều được hạnh phúc và công nhận họ❤"
6268,come out đi em
6269,tôi có 1 thắc mắc ☹️
6270,chơi zị ai chơi lại
6271,cái ông kia mồm kêu sẵn sàng hy sinh cơ mà lại trốn nvqs . nghe mâu thuẫn ghê .
6272,là sao ? chưa hiểu lắm 
6273,em vậy mà có người nói em tomboy nè 殺
6274,lưu về cho bame coi
6275,"rồi gia đình sẽ nặng hơn , họ cũng sẽ bỏ rơi bạn . tôi đã từng bị như vậy "
6276,mong crush cx lgbt 梁
6277,bây giờ tui mới biết ? sốc lun r嵐
6278,bả xinh lm luôn từ giọng đến khuân mặt chx bh nghĩ bà là ctrai
6279,"còn mấy con báo này thì đúng là tiêu chuẩn kép ' ,"
6280,vậy mak nhật đóng phim lsao vậy 殺
6281,chính quyền của trung quốc nữa
6282,xênh gái lắm
6283,hình như bạn mc này có chơi game show giọngười anh̉i giọngười ai thì phải
6284,thương thế
6285,anh làm ở đâu vậy
6286,ít ra anh này vẫn có trách nhiệm với đứa bé
6287,cả gia đình đồng ý luôn rồi anh
6288,"suốt ngày bình đẳng giới nhưng đến lúc kết hôn thì hỏi ở đâu , lấy gì nuôi con , về nhà bố mẹ vợ hỏi mua nhà chưa ? vậy ai cần nhỉ樂"
6289,"người còn nhìn thấy nhau , tìm được tôi / y thì gia đình không chấp nhận . người được 2 bên gia đình chấp nhận thì mãi mãi lại không được ở bên nhau vì âm dương cách biệt"
6290,buồn
6291,"ame julia cuối cùng thì tao nên tìm ngự tỷ đời tao ở đâu ? ' ,"
6292,mấy anh straight thượng đẳng gk3
6293,đàn bà con gái càng ngày càng rẻ tiền
6294,"đẻ đứa con nuôi nấng đã đời mong nó sinh con nối dõi dòng họ có cuộc sống tốt đẹp , phải con tôi mà nó come out chắc tôi đau tim mà chết luôn"
6295,"tưởng phạm thoại , hú hồn"
6296,một câu chuyện buồn 梁
6297,đỉnh quá anh ơi
6298,tại sao ổng không tạo ra loại thuốc giúp người ta không kì thị lgbt ! ?
6299,ơ mình tưởng long bình thường ngày xưa có người yêu mà
6300,vừa coi hậu trường xog
6301,"đừng đem ra vẫn còn nhiều người kì thị kệ họ đi , nhưng giờ cũng thoáng hơn xưa một chút rồi"
6302,rồi ai ép ngày xưa áp bức phụ nữ chi để giờ họ đòi nữ quyền
6303,bà lkc nhìn đờn ông quá
6304,từ ngày giả gái nghỉ xem .
6305,mình hiểu mà 
6306,loạn hết
6307,bạn nói đúng nói chuẩn
6308,"miền bắc quan niệm về "" một giọt máu đào hơn ao nước lã "" quan hệ rất cao . trong khi đó miền nam lại "" bán họ hàng xa mua láng giềng gần "" ."
6309,không ngờ
6310,tại bã thích
6311,"pé bin winx en chen tít ' ,"
6312,what cái gì vậy 廊
6313,"con này là trai hay gái vậy miền nam , bóng nửa mùa"
6314,tôi đồng ý‍
6315,trên thành phố có cái bảng quảng cáo to đùng in hình 2 vợ chồng anh luôn 
6316,cố gắng bé nhé . chúc em mội đời an nhiên
6317,"tôi rất ủng hộ nữ quyền vì đó là quyền lợi của phụ nữ , nhg có 1 số tp lấy cái mác nữ quyền để yêu cầu là người đàn ôg phk phụ tùng hay đòi hỏi 1 thứ quá"
6318,em chắc không cần
6319,"các bạn ơi . không ai muốn mình bị kì thị cả , nên đừng kì thị bất kì ai khi họ không làm gì sai nha . mong các bạn lgbt được chào đón một cách bình đẳng"
6320,""" đừng thích tao nhe mày "" = ) ủa đ*t mẹ"
6321,"tuỳ vào sức khoẻ , cơ địa từng người thôi . trộm vía cái là tôi sinh ra khoẻ hơn anh tôi đó : )"
6322,cố lên殺
6323,mấy anh trai thẳng ra vẻ thượng đẳng mắc cười gh3 vậy á 嵐
6324,không ai chọn được số phận mình phải tôn trọng họ ❤️❤️❤️
6325,"hên quá gu đờn ông của mình là phải xinh như con gái chứ không phải thằng này ' ,"
6326,bả khóc đang yêu vai
6327,"mọi sự cố gắng đều được trả giá bằng thành công , chúc em có nhiều sức khoẻ"
6328,nhà minh cũng vậy
6329,đạn hẻ đen ngân ai top
6330,có bạn nói vậy chứ chả ai nói vậy
6331,"dù thế nào đi chăng nữa thì để bđg rất khó . bên mỹ họ tự do như vậy mà họ còn khó thực hiện được điều đó , lời qua tiếng lại nữa ."
6332,con gái mà thích chơi game là không bình thường
6333,"bài trọng nam khinh nữ ảnh thì trọng nữ khinh nam ' ,"
6334,những người không cần đàn ông đâu có nghĩa là họ không tôn trọng đàn ông ?
6335,"võ thị ngọc cẩm học đi thứ hai vô bín hình ' ,"
6336,em ủng hộ chị dệp✨
6337,mong một đứa con trai gái gì không quan trọng殺
6338,"ủa mấy bạn đòi con trai rửa bát mà , chúng tôi rửa được thì những việc con trai làm con gái cũng làm được chứ"
6339,anh putin đi lạc 
6340,con trai hay con gái cũng là cháu của mình
6341,em luôn tặng cho thầy em một chiếc áo khi tới ngày nam giới
6342,y như thằng đàn bà
6343,xúc động ❤️
6344,tôi nghĩ nên chọn những bạn làm được việc . chứ nam nữ không quan trọng
6345,hận không muốn về ấy
6346,cạn lời
6347,xĩu 3 ngày 3 đêm 
6348,"su su nguyễn ' ,"
6349,đa phần người Việt Nam đều là homophobic : ) nhất là mấy anh straight có suy nghĩ . : )
6350,bé bi với bé tríêc
6351,"một ngày bạn phát hiện ra người mình yêu là một người đồng tính , nó rất đau khổ . bạn không thể giống như người mình yêu nói không yêu mình mà níu kéo hay dùng thời gian để người đó yêu mình được . tuyệt vọng và bất lực ! ' ,"
6352,đẻ rồng con= )
6353,tôi nghĩ mẹ ở trên clip khok vì buồn đâu giống như tôi lúc tôi comeout mẹ tôi khok vì buồn bảo lỡ như vậy về già không ai lo cho thì sao rồi lúc mất ai hương hoả cho tôi ôm mẹ khóc vì cũng thương mẹ nhưng mà
6354,còn ông này là con này nha 
6355,"bảo ngọc tiên nữ winx kìa : ) ' ,"
6356,"ra ngoài tìm cái mẹt to hơn để úp vào mặt mẹ chồng ' ,"
6357,"pháo đài cuối cùng của nhân loại , sự ô uế của phương tây không thể chạm vào "
6358,đàn ông mà sợ côn trùng thì không mạnh mẽ
6359,"ông này nói câu nào chuẩn câu đấy , 10 điểm"
6360,đúng tổ
6361,"có reply bình luận nhầm không ' ,"
6362,vậy sao . 2 đứa sao về với nhau luôn đi . ai làm chồng ai lm vợ có gì quan trọng .
6363,không săn được đou
6364,không chỉ giáo viên mới như vậy ạ
6365,ủa rồi thich trai mà vẫn qua lại với gái
6366,yeu là phải ghen quá bình thường
6367,mình còn sợ chính nơi mình lớn lên mà nói gì đây
6368,mình kh kì thị lgbt nhưng mình không muốn con mình sau này là lgbt
6369,lgbt cố gắng lên i love lgbt lgbt muôn năm
6370,nhìn đẹp trai nhưng lại là động tính
6371,tôi thì không quan trọng nam hay nữ hoặc lgbt thì điều quan trọng nhất là bạn đừng là người xấu không lm những việc trái pháp luật là được
