,Text
5318,"Thế đấy, nhưng khi sa thế thì sẽ chẳng ai nhìn lại bạn đã từng cố gắng ntn mà chỉ nhìn kết quả trước mặt để đánh giá hết cả quá trình và 1 con người.!"
5319,nếu để nói thì nữ quyền có liên quan đến bình đẳng giới và khi nó liên quan thế thì bảo vệ nữ quyền đồng nghĩa với việc bạn bảo vệ bình đẳng giới...
5320,tại sao lại kì thị chúng tôi chúng tôi là j sai 😟😢😭
5321,tại sao phải xin lỗi?
5322,lgbt là gì vậy?
5323,do đàn ông
5324,Có cái làm riếc vậy đổi được ko
5325,các bạn bây giờ suy nghĩ hiện đại quá. ý của bạn ý là nam nữ chẳng khác gì nhau hay sao ý😂😂😂
5326,t lướt xuống thấy Cao Thanh Tú luôn 🙂
5327,Chơi gì tùm lum ta là hệ v. Nào 1 cái thôi tội ngta
5328,hợp lý vc cơ :))))
5329,buồn😂😂😂
5330,Để giới trẻ đồng cảm hơn với nhau thì kênh này tui cho nghìn like ạ😳😳😳😳
5331,hình như bạn mc này có chơi game show giọng ải giọng ai thì phải
5332,Rồi 2 người tới đâu 😳
5333,"đẹp quá, ngưỡng mộ 🥰🥰🥰"
5334,h cgai nhà trai giàu nó ms yêu 🤣
5335,":))) làm phim kì nha... Đồng tính là bệnh nghe phản cảm vl, nhảm ncc',"
5336,vâng vậy củng đừng lôi chuyện ah đẻ được không ra nhé
5337,Đất nước này đã đủ bình đẳng trong hiến pháp rồi. Đừng gây war nữa. Các em luôn được tôn trọng mà...muốn gì vậy nhỉ.😅
5338,người ta nói đúng còn gì
5339,"Tuôi đang bị tình là ba mẹ bảo đua đòi theo trên mạng, cho hợp thời',"
5340,@Tú Dung 2903
5341,em có con gấu mèo đó á nhưng nhỏ hơn :)
5342,phạm tội gì ?
5343,Chao Vlog à ?
5344,"7 tỉ nữa thì sợ vẫn chưa đẹp đâu , chứ cấu hình vậy thì tầm 1 tỉ mới đào móng thôi ạ"
5345,🤣🤣🤣 T cười vào mặt cái thằng đang nói
5346,"Mẹ mik bảo lgbt là một căn bệnh, kêu mik tránh xa để bị lây bệnh...và mik là hủ !! 😑🌚"
5347,Em thât tuyêt vời
5348,sếp Tùng kìa :)
5349,gái có công ck vẫn phụ chị ạ 🙃
5350,sau này cn mình như nào mình cũng ủng hộ
5351,h mới biết Long Chun là lẩu gà bình thuận😁
5352,giống em đi học xin mặc áo ngắn cô hiệu phó kiu xét nghiệm giới tính mời ph lên trình bày lí do nma em giấu gia đình🥺
5353,Nói chung mình ủng hộ nữ quyền. Nhưng mà cái nữ quyền bây giờ của một số người nó lệch lạc. Nó ô dề đến bất công cho đàn ông
5354,bạn bè t cònn chơii thânn hơn với t nữa kìa
5355,"sinh con nó thiên liêng lắm, ko phải sinh con để gd chấp nhận mình yêu nhau, 19t còn sớm lắm kiếm ra tiền hoặc ổn định kinh tế thì hãy quyết định"
5356,"1 thằng mồm méo với 1 con nửa mùa.',"
5357,"Nam ôm bill cho buổi đầu tiên thì coi là thể diện và phép lịch sự đi, nhưng nói gì thì nói chứ Nữ cũng nên chủ động xíu, kiểu có qua có lại :> cs mà"
5358,tại pả thích:)👁️👄👁️💅
5359,tôi ko kì thị cậu mà tôi nói nhỏ thôi tui yêu cậu ❤️
5360,"Dài quá éo đọc',"
5361,"Nguyễn Tiến sống thật với bản thân đi e',"
5362,Đây là ng mẫu hay diễn viên hay ca sĩ ?
5363,@trangxinh 07 sợ
5364,"không phải không cần cũng không phải luôn cần, mà là có hay không cũng đc, tùy duyên"
5365,@lewlew2286 vào trường báo cho zui
5366,Ê cái đoạn nói chuyện với mẹ y như mẹ tao nói với em gái tao vậy 😂😂😂
5367,dù có thế nào thì ai cũng xứng đáng dc hp. chúc 2 đứa mạnh khoẻ hp
5368,"đéo hỉu.. ahaaha',"
5369,@Thổ Địa hóng thế giới này tranh luận 🤡
5370,cứ kéo vali ngược là s ta
5371,Có tham lam quá ko 😌😌
5372,"thề,bà nào mà hỏi đẻ thử xem,tôi phản ngay:thế bà có làm đàn ông có bầu đc ko mà bảo tôi đẻ"
5373,Thôi khỏi comeout:D
5374,Tổ đã độ rồi thì ko bao h bỏ đc đâu
5375,"Nhà mình 4 đứa con gái , các chị đều lấy ck gần cách 3,4km để dc gần bm"
5376,Nick tik tok ổng tên gi vậy mn
5377,Đứa con là kết tinh tình yêu chứ Ko phải đứa con là ràng buộc nơi 2 bạn trẻ ơi
5378,"Mấy bạn gay bớt ẻo lả đi thì come out dễ hơn nhiều, suy nghĩ của mình là thế',"
5379,"Huỳnh Lệ Quân lựa đi con, lựa ra giống vại t cười xĩu',"
5380,"Giảng viên trường ĐH chỉ lấy mác để đi tư vấn cho các công ty ngoài, còn lương ở trường chỉ đủ các Thầy uống cà phê thôi 😁"
5381,Với sự điềm tĩnh này. Chắc hẳn bạn đã trải qua nhiều sóng gió 🥰
5382,"Mđ tư duy kiểu như bọn nó nếu mà lỡ gặp nạn chắc đạp mẹ, đạp em gái, đạp con gái nó để nó chạy trước quá :)))"
5383,coa lửa mới có khói bọn mày cứ trách hờ
5384,một câu chuyện rất xúc động
5385,"Tui cũng rất thắc mắc về điều này nhưng ko 1 ai giải đáp,ko biết vì sao mà họ lại xúc phạm😞"
5386,t bị sốc á
5387,"Giờ mới biết nhiều nhà con gái đi lấy chồng bố mẹ mất không thờ đó.Chỗ t thờ cả nội và ngoại, cùng là bố mẹ mình mà"
5388,Vì sao có nhiều người cay nghiệt với tình yêu của chao? 👇
5389,@tma ln cj con gái vỡ cái thành giọng này nè:((
5390,ổng nói chuyện dthw ghê á trời
5391,Cái tư tưởng này nó ăn vào máu r.áp lực lắm
5392,"Các anh cứ thử đẻ xem
 Bạn nam said: Cho anh làm chưa mà đòi đẻ ??"
5393,"hồi đó bà nội của mình cũng rất thích con trai nhưng mẹ mình lại đẻ 2 đứa con gái, bà mình ko trách mà ngược lại còn rất yêu thương 2 chị e tui."
5394,Không ngờ
5395,sau này t sẽ dạy con t yêu thương phụ nữ. chứ đọc cmt t chán quá
5396,t nhớ vì đó là sinh nhật tao😫
5397,T tên mẫn bây ưi
5398,nhà e có 2 đứa con gái e và e gái khi sinh e gái e đã bị đem ra so sánh luôn phải chịu đựng mọi thứ bói mẹ e lại muốn sinh thêm e trai e là người overthingking e đã nghĩ đủ mọi suy nghĩ sau khi có e
5399,"nhưng có vài ngừơi ko kì thị mà anh.
ví dụ như mẹ em nè"
5400,LGBT đâu có làm j sai đâu mà nhiều người kì thị LGBT vậy?
5401,@nhớ biển quáaa đọc cmt tưởng đang ở thế kỷ lạc hậu nào
5402,"còn e thích chị nhaaa',"
5403,"Duyen Doan đây là câu trả lời cho cái câu hỏi hôm qua của m',"
5404,"thực ra ban đầu loài người theo mẫu hệ, ng VN cũng thế. ng đứng ra khởi nghĩa đầu tiên ở VN cũng là phụ nữ. nữ quyền cũng bình thường thôi có gì mà ác cảm quá vậy"
5405,"bông hoa lài thì phải... vậy thôi. Gu của ngta mà các bạn, đôi khi chất k hiểu nỗi đâu. Rồi thời gian sẽ cho Chao pt đọc hướng dẫn sắc đẹp và học vị của mh🥰"
5406,Ủa rồi sao xinh con đc vậy
5407,Mình sẵn sàng làm hết việc nhà nếu chồng tôn trọng công sức đó và yêu thương vợ hơn.Còn khi nào họ áp đặt đó là việc của đàn bà thì mình dẹp nghỉ thôi
5408,Con mình thấy cái đó thì mê muốn xỉu hahaha 🥺
5409,những video bổ ích như này sao lại ít view nhỉ
5410,Lấy j lắm thế :)))
5411,Luôn ủng hộ LGBT
5412,lại sớm 😳
5413,"Các anh cứ: “Bạn bè thôi, ko làm gì, ko sao đâu....” :))) đó đó. Nói đc ko làm được :))"
5414,úi tìm thứ 2 yey
5415,"mấy thằng alpha male khoe nó rượu bia, thuốc lá, đua xe mà t không hiểu ngầu chỗ nào 😃"
5416,"Sao ngày xưa thời các cụ nhà mình không có những bệnh này ít lắm như nhà thơ Xuân Diệu',"
5417,Ủa chỉ có 25% số nam giới thôi sao ?? Vậy còn 75% kia là ko muốn nói ra 😏
5418,Gay với LGBT khác nhau chỗ nào v
5419,Vì nam hay gây gổ đánh nhau a ạ
5420,đọc cmt lạc về tiền sử hồi nào ko hay :)))
5421,"Cũng tùy thôi,nói all ng lớn tuổi là ý j😌"
5422,hóa ra là lão gia bạc tỷ
5423,Đọc dạo quanh cmt toàn người trong giới kỳ thị 😂
5424,@whatareyoulookingfor  ê Tnhien thấy cũng xinh
5425,"bình đẳng nhưng đâu phải chuyện gì cũng như nhau được đâu trời :)), bởi vì vốn sinh ra đã không như nhau rồi, việc đẻ như trong vid là 1 ví dụ,"
5426,"nếu muốn bình đẳng thì cgai đi nghĩa vụ, đi học thì bưng bê bàn ghế làm cỏ v.v, đừng có k có thì đòi bình đẳng còn động tới lợi ích thì đòi ưu tiên"
5427,@brightwin881 đồng hương kìa zô nhận đi bae ơi 😂
5428,cô thầy tui dễ lắm cũng thấu hiểu
5429,"xinh quá ta
chả bù cho t 🥲"
5430,"tôi là nam,tôi hiểu☺️"
5431,Cuong Nguyen Flora của Cường :(('
5432,Thường mình thấy đa số mn hay tò mò hỏi có mún chuyển giới hay ko í
5433,"Một Chị gái quen biết đã bị ba mẹ bắt đi chích hoocmon nữ xong rồi nhốt tr nhà khôg cho tiếp xúc vs ng bên ngoài vì sợ xã hội biết con mình là đồng tính',"
5434,vào trường báo chứ đừng báo nha 😂
5435,trường hợp này hôm trc có cặp z mà
5436,1 họa sĩ đã ....
5437,hồi trước thì thích b ý lắm h thì bớt ui
5438,Cảm động quá hà nghe em nói
5439,thần tình yêu trao duyên không quan trọng giới tính
5440,"Nc kiểu',"
5441,"Hôm mih đẻ có ci đẻ bé thứ 5 là gái, chồg đưa đến bệh viện rồi về, sih xog k ai bế con cho, gọi mãi mẹ chồg già lóc ngóc tới viện bế cháu thở dài"
5442,"T thấy trọng nam khinh nữ hồi xưa mới rõ chứ giờ ít lắm mà, đối với t thì con gái k đc quyết định cuộc sống, k đc đi học, k đc nêu ý kiến, k đc lựa chọn mọi thứ, k đc người thân chăm sóc,….(so với con trai trong gia đình) thì mới là trọng nam khinh nữ chứ',"
5443,"tính ra t nửa vời , lúc thích nam lúc thích nữ"
5444,flower walk
5445,"Nói đơn giản là ai cũng có gia đình riêng , bố mẹ là phải chăm. Vợ mình tết cho về quê với bố mẹ vk, mình ở lại ăn tết với bố mẹ mình. Thế thôi"
5446,@user1i87jek5zg nên áp dụng 😌
5447,giống mình
5448,mở miệng mang tiếng là giáo viên @kieuthicute @cthuan2karr9
5449,@Khanh Linh Phan đoán xem ai là ng đẻ con nào 🥰🥰
5450,cho 10₫ với 10 đất nước này
5451,Thành tâm xin vía ac ạ🥰❤️
5452,"Chắc mình may mắn hợ 1 số bạn , bạn bè thầy cô mình k có xa lánh 🥰"
5453,nhưng bạn lam là ai hay là bạn nam
5454,@hathuuu1811 cưng gì đâu😂
5455,chơi vậy chơi mình đi má ai rảnh đâu mà chơi 🥺
5456,"em có 1 câu hỏi là
 em là 1 ng ko ủng hộ LGBT nhưng khi nói nó ra thì lại bị mấy bạn LGBT chửi kiểu bún riêu man xì trây các kiểu"
5457,"ĐặngT NhưÝ tao với mày đi siêu thị mỏi mòn cả đôi chân mà sao ko ai hốt',"
5458,"Ccj v rạp xiếc thú à',"
5459,mình 3 đứa con trai sau này các con như nào mình cũng ủng hộ miễn con hạnh phúc vui vẻ là đc
5460,Thanh Duy này là anh nào vậy mọi người ?😳
5461,Người lớn làm z cx đúng thôi vì họ đc sinh ra ở cái thời mà nam là nam nữ là nữ. Đây có sửa đc cái tính đó đâu.
5462,tự nói tự thấy mâu thuận không
5463,"tui hok kì thị ngược lại, lại rất thích họ hihi"
5464,"nhưng có vài ngừơi ko kì thị mà anh.
 ví dụ như mẹ em nè"
5465,Hết hồn chưa bà zà😂😂
5466,"Giả bộ ngạc nhiên . em làm vợ cho ạ',"
5467,"Chuyện đa.u lòng nhưng vẫn xảy ra hàng ngày ngoài kia. May mắn là ba mẹ mình k suy nghĩ như vậy, 4 ce gái nhưng ba mẹ vẫn rất yêu thương,"
5468,@jvnxswz skskks comment toàn alpha male với str8 😍😍💀
5469,Gáng học xong 12 thì sẽ come out dí bame liền ☺️🥰
5470,cám ơn cac bạn
5471,Ai stop rồi ai boss
5472,"mày học kiểu đấy ở đâu, bạn mày à hay tik tok"
5473,em đồng ý
5474,ba mẹ nhật làm đúng
5475,Khó
5476,"Vẫn chưa hiểu cái ảnh liên quan',"
5477,@mut 987 xem đến đoạn cuối nha
5478,trời ui.. hoá ra là ông này.. tui không nhận ra luôn
5479,cta đã bỏ rơi a ấy để rồi chúng ta đã mất đi tỏi của ngày xưa:(
5480,Ủa rót cuộc htl giới tính j
5481,ui mindset a đỉnh thật
5482,"e cũng đang thương thầm cô gái , cô đó là gv , e cũng sợ cổ hông chịu được dư luận nên cứ đơn phương không dám tỏ bày 😔"
5483,hỏi ngu tí LGBT là j 😂
5484,"Tao đang thất tình, cíu tao với man :((',"
5485,"mặc dù mình đọc rất nhiều anh nam có những lời lẽ ko hay, tuy nhiên mk nghĩ lời lẽ đó không thể khiến nhx ng LGBTQ+ buồn đc , chẳng ai có quyền phán"
5486,bỏ nhà đi luôn
5487,mình bị nói quài nên quen rồi!!
5488,Yêu từ trc thật mà
5489,Ba này muốn có vk đẻ con xong ly dị ra quen trai sao này già có người châm sóc nè . Ý của ba tôi đi huốt trong bụng á .tại tôi cũng định vậy kkk😂😂😂
5490,ơ thật á t chưa tỉnh ngủ thì phk
5491,@kentoykk t nhìn quen quen
5492,"Mình cũng rất muốn tham gia . chương trình này để có thể bày tỏ hết trong tôi . rất ao ước lm một điều gì cho bản thân để chứng mình tôi là ai ...!',"
5493,Trước thẳng mà sao h cong nhỉ
5494,No nói cũng đúng ma.
5495,có mik nè 😭😭
5496,"Do công nghệ quá tiên tiến, dễ tìm đến nhau nên họ không trân trọng họ nghĩ không có người này con nguoi khác"
5497,thời xưa có thấy lgbt nhiều đâu bay giờ phim mạng truyền đạt các kiểu với lại ảnh hươngt từ mt xung quanh nữa thời nay kiểu lgbt theo pt á trời thấy
5498,lạc loài
5499,"Phí thật gái đẹp vậy lại như thế,1 thời Linh đã qua"
5500,nếu là mình thì mình cũng k muốn sanh con gái. j mình k muốn sau này khổ cực giống mình
5501,Hong có trai cái zề😂
5502,"Không có kịch bản j hết nha, mình học chung trường 2 bạn này, là thật đấy 🥰🥰"
5503,bảo trọng nha người đẹp =))))))
5504,Linh ơi cho mượn vai để tựa vào lúc mệt mỏi đi 😳
5505,LGBT nè=)
5506,tôi đang cố gắng đi sư phạm TDTD tphcm🥰
5507,Tui cũng vậy.. 25t còn k dám cả yêu 😥
5508,F nha chị ơi
5509,"Hợp thì iu thôi chứ top bot gì, mấy người hay hỏi top bot chủ yếu quan trọng td thôi"
5510,mạnh mẽ lên cô ơi
5511,những vd thế này bame sẽ ko thấy☺️
5512,hôm nay xem video này mới biết 😳
5513,ủa này thanh duy hả v mà bữa tưởng thu minh k á :))
5514,Đã gọi là bình đẳng giới thì đừng mang những đặc thù giới tính ra để so sánh chứ. Còn chuyện trả tiền là do mày tán nó thì chấp nhận chứ
5515,Tap nay la tap may zi mng
5516,"Bảo Ngọc tiên nữ winx kìa :))',"
5517,@lephannhathuy thầy bẻ thẳng hay bẻ ông thầy 🤷‍♂️
5518,a nói đúng lắm a ơi
5519,giống phim cô gái đan mạch :((
5520,chị ơi chị dạy em trang điểm đc hông
5521,"ko biết thật hay ko nhưng bà ngoại mình cũng kể lại rằng lúc mẹ mình đẻ mình, nhà nội mình cũng ko ưng lắm. Mình thật muốn đến tgian đó để ôm mẹ"
5522,Kênh nào đấy😏
5523,bé bo 😅
5524,Em đang nuôi con nhỏ nhưng thái độ đó không thể hiển rõ nhưng em vẫn cảm thấy khó chịu lắm
5525,"Quá là men , quá là đẹp trai luôn"
5526,Dù gì VN vẫn chưa công nhận LGBT mà😌
