,Unnamed: 0,Nội dung
7381,7381,"︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎
︎"
7382,7382,ae miền nam đừng gọi người ta bằng từ parky nữa mà hay gọi là râu muốn đi
7383,7383,tao người parky
7384,7384,parky nghia la co lông
7385,7385,@Nt    ? Thấy chx
7386,7386,namkiki
7387,7387,Ko kỳ thị nhưng thuê người miền Nam làm được việc hơn
7388,7388,parky 
7389,7389,:(( buồn quá tui người nam mà nhìn mấy bạn nam pbvm nói “barky” mà buồn dùm :(( buồn cho một thế hệ
7390,7390,parky là một từ phân biệc vùng miền
7391,7391,công viên
7392,7392,"thích cái cách lũ pbvm cứ Parky mà h ko có nguồn cung cấp lực lượng và trang bị, dồ dùn và thức ăn củ Bắc thì dân Nam h liếm giày cho địch"
7393,7393,"trước tới giờ tôi mới hiểu, nhìu lúc xem mấy bình luận trước không hiểu, giờ mới hiểu ☺️☺️"
7394,7394,"Parky
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương 
NamKy N:Ngu
A:Á ớ
M:Xấu như ma
K:Kém học
Y: Gay"
7395,7395,kệ chúng nó tôi càng tự hào tôi bắc kỳ tôi kg ngửa tay xin bất cứ ai
7396,7396,"Parky là :)))))))
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương"
7397,7397,phân biệt vùng miền phân biệt dân tộc phân biệt giàu nghèo phân màu da
7398,7398,ơ sao mọi người cùng ở một đất nước mà sao lại pbvm vậy
7399,7399,tự hào là ng Bắc
7400,7400,Anh cho em xin phép lấy video này để làm video ủng hộ cho ý kiến của anh nhé
7401,7401,"sao cũng được nhưng lịch sử thì sẽ ko thể chối cãi được, tổ tiên của người Kinh miền nam xuất thân từ miền bắc"
7402,7402,
7403,7403,"Sự việc ko phải vũ 21 mọi sự tạo ra phân biệt đều quy vào bọn phản động nước ngoài chứ ko phải người bắc phân biệt nam, tỉnh táo và dừng lại dùm"
7404,7404,"thằng ở nước hàn hỏi nó muốn thống nhất với triều tiên ?thằng triều tiên nó thèm thống nhất vơi hàn hơn chó thèm cut,bắc Việt cũng như triều tiên"
7405,7405,nói s thì nói biện minh thì củg là parky
7406,7406,"tôi cũng chả để ý cái từ ''parky'' làm gì cả, kệ mấy thành phần thốt ra từ này xem chúng nó còn nói gì, hay là thành phần biết tiếng mẹ đẻ hay không"
7407,7407,đọc cmt thua luôn=)
7408,7408,"bọn barky kị từ này vậy, trong SG còn có cả trường Nam Kỳ hay đường Nam Kỳ. vãi cả nhạy cảm =))))"
7409,7409,thank you ah thấy mn cmt v hoài mà ko hiểu
7410,7410,cali namkiki - tàn dư của pháp muốn khôi phục lại pháp thuộc 
7411,7411,cali namkiki
7412,7412,❤️❤️❤️cám ơn a đã cho e hiểu
7413,7413,nhớ lại 5 điều bác hồ đi mọi người người bắc cũng như chúng ta thôi đừng khịa họ nữa và ae miền bắc đừng khịa chúng tôi nữa
7414,7414,❤❤❤
7415,7415,"Chính vì sợ phản động chia tách đất nước nên đầu não trong nam mới đều ng bắc đó,mới thay 1 loạt xong  còn tất nhiên vn là 1 nhưng có phản động"
7416,7416,"anh dương ơi anh vào đây xem nàyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
may quá miền bắc không bao giờ bị lũ lụt
như các miền khác đâu"
7417,7417,Parky 
7418,7418,đất nước đang hạnh phúc và hòa bình... nhưng một số bộ phận của phản loạn vẫn nhen nhóm tư tưởng để phá bĩnh.
7419,7419,tôi ghét bọn phân biệt vùng miềnnnnn
7420,7420,Parly choo
7421,7421,narky cay à:))
7422,7422,"Sao không phân tích,, ai là tay sai đắc lực của LÊNIN ha em"
7423,7423,vậy park kee choo là thế nào nữa ae?
7424,7424,Parkyy cayyy
7425,7425,ko phải tự nhiên mà ghét parky
7426,7426,Cmt nhiều toàn ng muốn nổi tiếng
7427,7427,mấy thg nói parky bị ng áo hết cả đám rồi
7428,7428,bac oi bac la bac nam la nam 
7429,7429,lông
7430,7430,dịch là từ lông
7431,7431,parky là lông =)
7432,7432,"sao ko ai nói namky,trungky,vậy ta"
7433,7433,tự hào❤
7434,7434,
7435,7435,miền bắc miền nam gank nhau miền trung ở giữa kiểu
7436,7436,Tất cả con người Việt Nam đều hiểu điều đó anh ạ.. chỉ những ai ko phải là người thì họ sẽ ko hiểu và vẫn sử dụng cái từ đó..
7437,7437,"chẳng qua mấy ông pakky làm qua lên thôi, ngta nói vậy có tiêu cực gì đâu, kêu tui namky chẳng sao cả"
7438,7438,chơi liên quân ghét nhất gặp bọn miền trong hễ gặp là autu thua bực thế
7439,7439,Bây h nộ ra nhiều bọn cali thật
7440,7440,nhìn cái tên cũng sang thế cơ mà parky and Nike
7441,7441,xin phép được nói thật: bọn nào mà nói từ parky mà dùng để pbvm thì bọn đấy không khác gì bọn Cali khát nước
7442,7442,ko ai nhớ 5 điều bác hồ dạy hết v
7443,7443,chó : parky
7444,7444,bọn pbvm quên hết 5 điều Bác Hồ r
7445,7445,Ronaldo đẳng cấp@mail1466ik9
7446,7446,mồ côi:Parky
7447,7447,"Thấy mấy cmt bọn pbvm thì mn đừng vào rep làm gì, tụi nó muốn gây sự chú ý á, cứ kệ tụi nó đi"
7448,7448,mấy sv kêu parky ấy chắc đag học lớp 5
7449,7449,namky cay haha
7450,7450,cali ducang :)
7451,7451,cho đi bộ đội là ngon hết
7452,7452,đọc cmt sôi máu
7453,7453,Parky chào Miền Nam
7454,7454,parky t tưởng tên phong cách quần áo ^^
7455,7455,cmt có vđề
7456,7456,vũ 21 tạo ra nhưng nếu ct ko qtam v thì có thành ra như thế này không ?
7457,7457,":Parky Namki TrungKi
Người:Miền Bắc Miền Nam Và Miền Trung là người cùng một nhà"
7458,7458,party
7459,7459,"P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương"
7460,7460,": Paris, namKiki, cali.....
Bắc-Trung-Nam chung 1 nhà
54 dân tộc đều là ae"
7461,7461,Parkam 
7462,7462,"p=Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương"
7463,7463,Hi am parky:))
7464,7464,"Nhân chi sơ, tính bản thiện. Không cà khịa, rất ngứa "
7465,7465,"parky p= Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương"
7466,7466,"1.Yêu Tổ Quốc, yêu Đồng Bào-?"
7467,7467,ngộ à . vậy nó gọi miền nam toàn là cali thì ko nói. gọi lại nó là parky thì nhảy đành đạch bảo phân biệt vùng miền. hài
7468,7468,nói chung là chúng nó cũng chỉ dám núp sau cái đt thôi. ra đường có dám thở ra câu đấy đâu
7469,7469,Parky giải thích
7470,7470,i nư parky
7471,7471,parky lên tiếng coi
7472,7472,Mấy bạn nói parky vô nick tớ coi video mới nhé
7473,7473,tự hào là người parky 
7474,7474,giải phóng miền Nam tiếp thôi
7475,7475,t miền nam bồ tao miền bắc
7476,7476,"@Parky
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương"
7477,7477,không phân biệt mà để chỉ đích thực nơi tiến lên XHCN
7478,7478,dân nakiki 99% là bọn lưu vong .. ngụy nô 3 họ .. cali con cho nên quan tâm lj bọn nakiki
7479,7479,Vậy thì cứ tự hào khi đc gọi la parky
7480,7480,những đứa ko có bame: parky
7481,7481,Ra ngoài thử nói parky xem
7482,7482,đoàn kết đoàn kết đại thành công....
7483,7483,Việt Nam là 1 dân tộc Việt Nam là 1 nên cho dù bạn có là dân tộc nào bạn cũng là người Việt Nam vậy nên đừng phân biệt như thế
7484,7484,khắc gì từ tọc mà người kính hay nói người dân tộc thiểu số chúng tôi
7485,7485,@Hoàng Lưu
7486,7486,@Toan dc 10 thi t rename
7487,7487,bình luận có nhiều người hết cứu thế
7488,7488,parky
7489,7489,bắc là não bộ nam là phần đuôi.chúng mày nhìn lại đi .
7490,7490,miền bắc là cha đẻ miền nam
7491,7491,Parky cayy
7492,7492,"Parky>>
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương"
7493,7493,"parky , ăn cá rô phi"
7494,7494,parky cay
7495,7495,parky
7496,7496,@NTTH em nè
7497,7497,"parky❌
party✔️"
7498,7498,Thằng nào spam parky show fb ra coi hay chỉ là nhát con?
7499,7499,
7500,7500,parky namky trungky
7501,7501,namkiki
7502,7502,"mấy con chó : parky cayy, parky im, parky giải thích"
7503,7503,đọc cmt mà t sợ luôn =))) con nít bây h lạ quá
7504,7504,cmt sao lạ nhỉ 
7505,7505,ai cấp thùng xốp đựng bọn phân biệt bắc vs nhất là thanh hóa
7506,7506,"=)))) xã hội ngày càng tồi tàn rách nát, chỉ vì 1 câu nói mà cả 1 lũ vào hùa theo từ giới trẻ đến những thanh niên"
7507,7507,Giải phóng nam keyy
7508,7508,"park= công viên
parky= công viêny "
7509,7509,Parky cây lắm roi bữa gio nhiều thằng cũng gọi la có tiếng len làm clip về sự cây cú của mình
7510,7510,@KhắcChinhvõ
7511,7511,bọn cali ghê thật
7512,7512,Còn tôi thì không quan tâm về vùng miền chỉ đơn giản tôi là tôi
7513,7513,miền bắc chúng tôi nói không với vô học 
7514,7514,parky cay lắm 
7515,7515,qarki xô 
7516,7516,❤
7517,7517,Parky
7518,7518,mấy đứa spam parky chỉ đơn giản là chúng nó đang barked
7519,7519,à thì ra mình ở tả kỳ
7520,7520,"ko có lửa sao có khói lúc tk vũ 21 khịa chê mn nghèo ở nhà lá các thứ sao k thấy mb ai vào bênh mà toàn hùa theo , h mn khịa lại thì lại bảo PBVM"
7521,7521,Bác Hồ đã thất vọng với cứ dân miền Nam của mik^^
7522,7522,@nmdxD83ExDD70xD83ExDD70_
7523,7523,Calli hay nói nhỉ
7524,7524,trên mạng parky gặp ngoài đời 
7525,7525,Namky là con nuôi+ con lai 
7526,7526,Mấy người pbvm là mấy người mồ côi hết nha
7527,7527,Tui trung kỳ đang mặt áo phao ngồi hóng 
7528,7528,Từ của những thag vô học
7529,7529,Solo đi parky nói nhìu quá 
7530,7530,T đọc nhiều bình luận thì thấy câu parky nhiều hơn hẳn. Chứng tỏ parky ko chấp bọn trẻ con nhiều lắm
7531,7531,lũ cmt pbvm ra đường mở mõm cmay ra nói t xem nào xem cmay còn mõm để ăn cháo ko
7532,7532,narnky
7533,7533,Không có parky thì namky giải phóng đc k
7534,7534,T bắc mà t vẫn nói parky đó thôi . Đơn giản là t ko có ý miệt thị hay pbvm . Tự ái tự suy thôi
7535,7535,phân biệt để cho xh nó phát triển
7536,7536,đăng kí tiktok bằng CCCD thì may ra mới khoá mõm đc phần nào 
7537,7537,của bọn cali nó có boy tự động cmt
7538,7538,namkiki 
7539,7539,Mình có 1 bác hàng xóm người Bắc bắc ấy thường làm đồ ăn cho mình và mời mình khi có cỗ
7540,7540,Park Keee Cho cayyyyyyyyy
7541,7541,
7542,7542,hỏng
7543,7543,Lúc chiều vừa nghe có ông nói Bắn Kì mà Ko hiểu
7544,7544,sao bọn m cứ phân biệt vùng miền dị cũng là người vn là công dân vn thì phân biệt lm gì theo lối sống thoi
7545,7545,Namkiki
7546,7546,thiet ấy s cùng một nước mà s hay phân biệt quá
7547,7547,Đã ra HN và thái độ dân ngoài đó phải nói là một số đứa như tên gọi
7548,7548,béc kiiiiii cũng đâu có vừa  tụi m sure~ trong nam quá mà 
7549,7549,Namky lắng nghe đây! Kêu lại đi
7550,7550,bắp cày
7551,7551,"Parky
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương
"
7552,7552,hok có video này hok bít lun
7553,7553,MIỀN NAM MIỀN BẮC CŨNG LÀ VIỆT NAM MÀ
7554,7554,ᵐᵃʸ ⁿᵃʸ ᵗʰᵃʸ ᵛᵈ ⁿᵃᵒ ᶜᵘⁿᵍ ᶜᵒ ᵇᶦⁿʰ ˡᵘᵒⁿ ᵖᵃʳᵏʸ
7555,7555,buồn cười thật cùng ở chung đất nước với nhau mà lại phân biệt nhau
7556,7556,bọn này nó chặn hết ae băc
7557,7557,
7558,7558,"Parky
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương
"
7559,7559,bán nước sớm
7560,7560,trên mạng oai lắm chứ ngoài đời ko dám nói
7561,7561,"""p***y"" từ này từ những con chó sủa ra"
7562,7562,Tự hào vì mình là một ng có học thức chứ ko phải bọn Việt Nam phân biệt vùng miền 
7563,7563,"ông này là ng miền nam mà, nghe giọng k bt hả"
7564,7564,Hết muốn nói về mấy đứa nói cái từ kia :C
7565,7565,Miền trung thì hóng hat
7566,7566,hihihi Tại cái lũ parky khó ưa quá
7567,7567,3 miền đã thống nhất ok
7568,7568,bố mẹ bọn cmt parky là anh em ruột à
7569,7569,tự hào cho th parky
7570,7570,
7571,7571,"Anh Dương đã lên tiếng, em cũng sẽ lên tiếng cùng anh ( tôi người Miền Tây khỏi ""Parky cay"") #off"
7572,7572,"Parky
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương
cảm ơn các bạn nha"
7573,7573,hên quá tao nghe hoa
7574,7574,con c
7575,7575,@AndrewTran
7576,7576,nhìn tên t
7577,7577,"Nói đến triều tiên - hàn quốc thì nghe chối rồi, thế muốn Hàn quốc thống nhất triều tiên hay ngược lại đây"
7578,7578,NamBắc ?
7579,7579,Còn mấy thk cứ cmt: Namkiki 
7580,7580,Ai kêu tui Namki tui cũng vui vẻ mà ...mấy ông quan trọng vấn đề quá  ! Kêu sao cũng được chơi đẹp vs nhau là Ok 
7581,7581,mây thanh niên coment vậy để hôm thư +999
7582,7582,"batman: parky, namky, midky"
7583,7583,Tự hào là người bắc
7584,7584,ra bắc gáy thì ==
7585,7585,sớm muộn j cũng như triều tiên vs hàn quốc
7586,7586,parky 
7587,7587,miền Nam chào miền Bắc
7588,7588,"nam+bắc chửi nhau,phân biệt vùng miền còn t ngồi hóng chuỵn"
7589,7589,"Tôi ng miền Trung, ae k nên kỳ thị nhau.. Mình cho bản thân là tốt nhưng mình lại phán xét ng khác, thì ng tốt k có tính cách phán xét đó. "
7590,7590,liệu còn nhớ 5 điều bác Hồ dạy kh
7591,7591,Bac không phải ai cũng xấu đâu! Nhưng vì cư xử nhiều thứ khác văn hoá khi ở SG quá nên bị vậy! Giờ okie rồi mà!
7592,7592,Parky đang bực bội
7593,7593,Bác Hồ đã dạy rồi yêu đồng bài yêu tổ quốc
7594,7594,"Parky=
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương"
7595,7595,parky chào anh em
7596,7596,parky nín
7597,7597,Namkiiii  tao là người nam kiiiiiiiiiiiiiiiiiiiiiii ok
7598,7598,Giờ nhiều quan tham quá nên khó đoàn kết lắm
7599,7599,haizzz mất lòng đoàn kết dân tộc 
7600,7600,các bn nói parky giống như bn đng theo phe pháp đấy
7601,7601,"T Miền Nam mà t tức dùm luôn ấy, cùng là chung nước VN mà tại sao cứ dùng từ ngữ ấy để chia rẽ đất nước Việt Nam nhể?"
7602,7602,"P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu thương "
7603,7603,bọn nam gthich cho tao xem là tại sao cmay lại kì thị
7604,7604,Tb giới trẻ ngày nay: parky namky☠️
7605,7605,mấy b cali học năm điều bác hồ dạy chưa? chưa thì học đi nhé!
7606,7606,party nàotao bao tất
7607,7607,Đéo thấy ai đàn bà cmt parky luôn =))) toàn bọn trẻ ranh vắt mũi chưa sạch. Quen 10 chị thì 10 chị đều bảo lấy ck miền nam nhậu nhẹt suốt ngày khổ =))
7608,7608,khi làm khổ người khác phân biệt thì họ đâu có nghĩ đều là vn đâu
7609,7609,we call bake not parky
7610,7610,Parky@doanqv
7611,7611,parky chào Naky nhá
7612,7612,ko anh ơi từ này dành cho mấy bọn mồ côi đấy ạ 
7613,7613,Tui miền nam rất mến các bạn miền bắc sao có những thành phần như vậy buồn cho 1 thế hệ 
7614,7614,Parky ăn cá rô cây muốn nói gì nói
7615,7615,parky=công viên 
7616,7616,Chẳng thg nào giám ra đường nói parky 
7617,7617,"p : phúc hậu
a : tự hào
r: rực rỡ
k : kiên cường
y : yên bình"
7618,7618,giờ mới biết nghĩa
7619,7619,Chính bọn Parky + mới là kẻ pbvm nhưng luôn đạo lý đóng vai nạn nhận 
7620,7620,"Parky
P = Phóng khoáng
a = an nhàn
r = rực rỡ
k = khôn ngoan
y = yêu nước
"
7621,7621,Tội nghiệp người ta ai cũng là con người mà
7622,7622,Tự hào người miền bắc
7623,7623,
7624,7624,
7625,7625,"kệ chúng nó, cũng chẳng ảnh hưởng đến miếng cơm manh áo của mình. cho chúng nó hòa bình mà giờ cắn lại chủ cũng hơi đau chút nhưng tiêm phòng r"
7626,7626,kêu ng ta nam kỳ thì ko sao khi ng ta kêu lại thì tự ái giận rồi chữi chơi vậy ai chơi lại trời 
7627,7627,@ilnh.unc
7628,7628,narky
7629,7629,vâng chắc mấy đứa nói parky cay parky lắm. 
7630,7630,@mel bel  may dua noi parky bi n.un---g a
7631,7631,nam kyky
7632,7632,": parky kay, parky giải thích, parky giảng đạo lý, parky noi tieng cay, parky soạn văn, …….."
7633,7633,miền Bắc mà ko giải phóng miền Nam coi tụi bây có sống trong hoà bình hay ko nhỉ ????
7634,7634,sao trong cm nhiều batman thế ae
7635,7635,có mấy thg ăn hối lộ hay sao mà nói ae miền bắc quá nhể
7636,7636,"Bác hồ ngày xưa một câu miền nam hai câu miền nam, những thành phần pbvm đừng nhận con cháu bác hồ "
7637,7637,@Thu Trang Nguyen
7638,7638,"t là ng miền nam thay lời xin lỗi mn miền bắc
tại tôi đọc các cmt như v cũng bực lắm
nhưng kệ chúng nó chúng ko có học thức nên đừng chấp ạ"
