Unnamed: 0,Content,Label
7434,hồ dạy 1 yêu tổ_quốc yêu đồng_bào,2.0
4363,parky namky ghét câu không vui hồ hi_sinh đồng_bào tất,2.0
2256,nam bắc 1 đừng phân_biệt miền,2.0
303,sinh quyền bình_đẳng,2.0
89,nam bắc …,2.0
93,tiếng mấy bữa lướt bình luận chia_rẽ đoàn_kết,2.0
6698,yêu bắc trung nam,2.0
2298,nam bắc,2.0
4657,yêu tổ_quốc yêu đồng_bào,2.0
7263,việt_nam 1 dân_tộc việt_nam 1 dân_tộc việt_nam đừng phân_biệt,2.0
598,dính bẫy bọn phản_động bắc trung nam 3 kỳ đất việt_nam bọn việt giang khe hở miền chia rẻ ta,2.0
3533,bắc trung nam 1,2.0
6382,nam_trung bắc 1 ok,2.0
6957,hồ cứu nam bắc trung bâyh toàn chia_rẽ phân_biệt,2.0
3982,người miền bắc chào 2 miền ruột_thịt,2.0
1520,5 hồ dạy 1 yêu tổ_quốc yêu đồng_bào 2 học_tập lao_động 3 đoàn_kết kỉ_luật 4 gìn vệ_sinh 5 khiêm_tốn dũng_cảm,2.0
4754,1 yêu tổ_quốc yêu đồng_bào 2 học_tập lao_động 3 đoàn_kết kỷ_luật 4 gìn vệ_sinh 5 khiêm_tốn dũng_cảm,2.0
3534,khẩu nghiệp thương_yêu ta dân_tộc thống,2.0
8211,nam bắc,2.0
139,tui bình_luận phân_biệt miền báo_cáo,2.0
6910,miền nam miền bắc đất việt_nam,2.0
131,miền nam không phân_biệt miền bọn phân_biệt miền bọn lực thù_địch chia_rẽ dân_tộc vô miền nam đi nam bắc 1,2.0
4120,bắctrungnam,2.0
2427,tất anh em,2.0
797,bắc + trung + nam = 1,2.0
6436,phân_biệt miền mua_vui ta 1,2.0
1309,không phân_biệt miền xấu xã_hội đừng phân_biệt rô rô đồng máu đỏ da vàng,2.0
2559,1 yêu tổ_quốc yêu đồng_bào,2.0
2010,1 phân_biệt miền chán,2.0
2414,anh em 1 phân_biệt miền,2.0
223,nam bắc mong việt bình,2.0
5507,miền nam bắc 1,2.0
2116,5 hồ dạy kĩ 1 yêu tổ_quốc yêu đồng_bào,2.0
2601,nam bắc,2.0
6648,bắc trung nam,2.0
797,bắc + trung + nam = 1,2.0
134,tui nè miền bắc dth lắm,2.0
388,miền bắc miền trung miền nam 3 miền việt_nam _ xdf 3 _ ☭ phân_biệt miền ❌ ☹ ️,2.0
4738,bắc trung nam phân biệt vùng miền,2.0
317,1 2 tr liệt_sỹ hy_sinh chiến bảo_vệ 2 miền nam bắc bắ nam lú tưởng giải_phóng thực_dân đô_hộ,2.0
2302,parky đừng ta,2.0
4299,nam bắc,2.0
6031,tổ_quốc việt_nam anh em,2.0
4658,hào việt_nam cháu hồ,2.0
4205,bắc_nam,2.0
1096,bắc trung nam việt_nam,2.0
4836,đừng nam bắc 1,2.0
2695,bắc trung nam 1 ❤ ️,2.0
4614,buồn đứa trẻ không bao được nam bắc ah ( tôi miền nam ),2.0
4297,yêu việt_nam ❤,2.0
146,nha việt ta 1 dòng 1 1 dòng máu ok giải_phóng miền nam miền bắc chiến_sĩ hai miền giúp_đỡ,2.0
2724,ta parky namky ta miền bắc miền nam miền trung ta việt_nam đoàn_kết,2.0
6647,tôi miền nam thik người bắc giọng ấm ~ cực,2.0
8200,đất việt_nam dân_tộc việt_nam sông_cạn_đá_mòn nhân_dân nam bắt,2.0
2116,5 hồ dạy kĩ 1 yêu tổ_quốc yêu đồng_bào,2.0
3543,anh em 4 bể,2.0
6031,tổ_quốc việt_nam anh em,2.0
7155,nam bắc 1 chx,2.0
8095,nam bắc,2.0
6031,tổ_quốc việt_nam anh em,2.0
4091,hâm mô miền trung nghệ_an toàn_tài hn hoá lắm,2.0
1096,bắc trung nam việt_nam,2.0
547,máu_chảy_ruột_mềm băc nam ruột_thịt ❤ ️,2.0
2941,miền cháu cụ hồ bớt phân_biệt miền kẻ xấu người người bắc người miền trung miền nam,2.0
6804,miền trung miền bac nam viet nam mãi đỉnh,2.0
3578,) giọng bắc trầm mê tr,2.0
1719,đất 3 miền bắc trung nam sống giải đất chữ s nghìn đô_hộ xâm_lược ôg tôi hi_sinh tương_lai độc_lập đồng độc_lập xuân ( ),2.0
83,kia bắc sống tình_cảm,2.0
1426,nam bắc,2.0
7331,miền nam miền bắc việt_nam,2.0
8187,bắc trung nam nha … đoàn_kết đi sống tích_cực đừng bọn phản_động kích …,2.0
8207,đoàn_kết đoàn_kết đại_đoàn_kết thành_công thành_công đại thành_công,2.0
7146,parky namky bắc_nam 1,2.0
2690,thân bắc kêu parky học học phân biệt vùng miền,2.0
843,tuỳ tui mấy miền bắc đẹp lắm,2.0
3859,kia bắc trung nam thi xấu gái bắc xinh,2.0
757,mấy miềng được sống đ c đừng chia_rẽ đoàn_kết đất nam bắc đìu Việt Nam đừng em ta định_hướng 1 sai_trái nam bắc,2.0
5623,bắc_nam_thống 1 …,2.0
1334,phân biệt vùng miền,2.0
4377,miền nam 5 hồ dạy không 1 yêu tổ_quốc yêu đồng_bào miền nam quên rồi,2.0
7993,yêu tổ_quốc yêu đồng_bào,2.0
4816,bắc trung nam 1,2.0
580,ta yêu thuong …,2.0
6286,parky bắc trung nam việt_nam ( spam câu ),2.0
3857,người Việt Nam phân_biệt chi,2.0
141,đoàn_kết đoàn_kết đại_đoàn_kết thành_công thành_công đại thành_công ✊,2.0
1602,bắc trung nam anh em 1 ❤,2.0
2256,nam bắc 1 đừng phân_biệt miền,2.0
155,mong công_an phường phạt tiền sợ liền,2.0
397,nam bắc,2.0
2124,không parky namkiki bắc trung nam 1,2.0
2852,chào anh em bắc trung nam lành,2.0
4358,nam bắc ❤ ️,2.0
2010,1 phân_biệt miền chán,2.0
574,thua ta việt_nam,2.0
47,đối tôi Việt Nam không không bắc trung nam,2.0
4338,bọn trung_quốc thằng sủa câu trung_quốc chia_rẽ tình anh em nam bắc 1 ❤ ️ ❤ ️,2.0
2298,nam bắc,2.0
2447,haiz nam bắc 1 thiệt phân_biệt miền kì,2.0
4161,bắc trung nam 1,2.0
505,việt_nam # duongdereview # learnontiktok # mcv,2.0
4787,khoản 1 101 nghị_định 15/2020 / nđ cp 3 2 2020,2.0
4880,trungnambắc mãi_mãi,2.0
2992,bắc trung nam,2.0
7155,nam bắc 1 chx,2.0
3846,5 hồ dạy,2.0
2,nam bắc,2.0
5947,miền bắc miền nam bảo_vệ tổ_quốc chiến_dịch 30/4 toàn hưởng_ứng không miền bắc giải_phóng,2.0
2927,yêu đừng phân_biệt miền,2.0
1704,hồ dậy yêu tổ_quốc yêu đồng_bào,2.0
206,Việt Nam ta iu thương nha iu,2.0
722,đất xíu dân chục triệu lẻ Trung Quốc ấn_độ chia_rẽ_phận biệt đòi bảo_vệ đất,2.0
3982,người miền bắc chào 2 miền ruột_thịt,2.0
6353,nam bắc,2.0
1586,bắc trung nam,2.0
4816,bắc trung nam 1,2.0
2601,nam bắc,2.0
5503,dòng máu việt cớ phân_biệt,2.0
4938,bắc trung nam anh em 1 bọn parky bọn thực_dân,2.0
2872,âm_mưu chia_rẽ khối đại_đoàn_kết tỉnh_táo ❤ ️ nam bắc 1,2.0
18,bắc kỳ trung kỳ nam kỳ tất sống 1 đất yêu_thương,2.0
4686,bắc vô nam nối_liền nắm,2.0
5767,ta anh em phân_biệt miền,2.0
596,bắc trung nam 1 dòng máu đất việt_nam đừng phân_biệt kiểu đấy phán_xét chất nhân,2.0
3543,anh em 4 bể,2.0
5768,ta parky namky ta miền bắc miền nam miền trung ta việt_nam đoàn_kết,2.0
4659,bắc_nam cội cành ruột_thịt đấu_tranh_thống thành_công bắc_nam ta vui,2.0
3256,bắc + trung + nam = 1,2.0
4200,miền nam mến anh em bắc lắm phú_quốc anh em hoà thuật vui_vẻ,2.0
5286,ta dòng máu đứng đất đội trời cớ phân_biệt bắc trung nam,2.0
303,sinh quyền bình_đẳng,2.0
409,việt_nam # duongdereview # learnontiktok # mcv,2.0
15,phạt đi xã hội loạn,2.0
6809,việt_nam gia_đình ( trừ mấy đứa phản_động ),2.0
6744,anh em nam bắc trung bọn tao thuyền,2.0
4404,bắc trung nam 1,2.0
179,việt_nam không phân_biệt miền bất_kỳ 1 không phân_biệt sấu,2.0
412,1 yêu tổ_quốc yêu đồng_bào,2.0
3544,1 yêu tổ_quốc yêu đồng_bào,2.0
3194,nam_trung bắc tuỳ tôi nam_trung bắc,2.0
4880,trungnambắc mãi_mãi,2.0
4614,buồn đứa trẻ không bao được nam bắc ah ( tôi miền nam ),2.0
6512,bắc trung nam ️,2.0
4538,hồ_chí_minh muôn,2.0
3305,miền trung chào miền bắc miền nam việt_nam 1,2.0
2852,chào anh em bắc trung nam lành,2.0
2,nam bắc,2.0
8187,bắc trung nam nha … đoàn_kết đi sống tích_cực đừng bọn phản_động kích …,2.0
5767,ta anh em phân_biệt miền,2.0
179,việt_nam không phân_biệt miền bất_kỳ 1 không phân_biệt sấu,2.0
2973,anh em miền nam chào anh em miền bắc_nam bắc 1,2.0
4392,1 yêu tổ_quốc yêu đồng_bào ( tiếp anh em ),2.0
4515,hồ dậy 1 yêu tổ_quốc yêu đồng_bào 2 học_tập lao_động 3 đoàn_kết kỷ_luật 4 gìn vệ_sinh 5 khiêm_tốn,2.0
311,nam bắc,2.0
189,xử_phạt đối_tượng răn_đe,2.0
6809,việt_nam gia_đình ( trừ mấy đứa phản_động ),2.0
6214,bắc trung nam 1,2.0
8212,bắc_nam quan mày sống yêu_mến tao miền nan miền bắc nha mãi yêu,2.0
143,việt_nam # duongdereview # learnontiktok # mcv,2.0
4948,nam bắc không pvbm,2.0
4502,bắc trung nam ta cội tổ_tiên thay tiếng tha tất ❤ ️ ❤ ️ ❤ ️,2.0
4139,nam_trung bắc 1,2.0
4870,đừng tui bình luận tui buồn lắm khóc lun bắc_nam 1 bắc_nam 1,2.0
2601,nam bắc,2.0
4598,) tao tức tụi phân_biệt tao game bắc trung nam tôi hoà_đồng thương,2.0
292,miền Việt Nam,2.0
272,miền chả cv cơm lá cờ miền chán ghê,2.0
4435,nam bắc,2.0
5736,bắc trung nam,2.0
407,việt_nam # duongdereview # learnontiktok # mcv,2.0
3913,bắc trung nam,2.0
6382,nam_trung bắc 1 ok,2.0
4105,mê dân bắc vô người miền trung giọng bắc suốt ),2.0
781,đoàn_kết biết bao_nhiêu hùng xương_máu,2.0
3578,) giọng bắc trầm mê tr,2.0
5714,hai miền nam bắc 1 tao nam người ta pk tức dùm,2.0
6810,parky parky namky trungky cái gì parky namky nhiễu phủ giá gương người thw c,2.0
797,bắc + trung + nam = 1,2.0
829,parky ❌ namki ❌ nambắc ✅,2.0
6286,parky bắc trung nam việt_nam ( spam câu ),2.0
4945,bắc trung nam 1,2.0
4299,nam bắc,2.0
105,1 yêu tổ_quốc yêu đồng_bào 2 học_tập lao_động 3 đoàn_kết kỷ_luật 4 vệ_sinh 5 khiêm_tốn dũng_cảm,2.0
5783,tao người bắc_nam yêu miền trung …,2.0
7549,yêu miền bắc trung nam,2.0
1586,bắc trung nam,2.0
6512,bắc trung nam ️,2.0
5397,miền anh em ta việt_nam,2.0
3514,miền trung quen bắc_nam thân_thiện ♥ ️,2.0
4457,ơn đừng parky ta,2.0
3649,thể mấy trẻ học lịch_sử việt_nam 2 miền nam bắc anh em,2.0
5623,bắc_nam_thống 1 …,2.0
1437,suốt parmy phân_biệt miền ta đoàn_kết,2.0
5351,gia kỳ nam bắc,2.0
3254,bắc trung nam dân 1 việt_nam bọn trẻ thời,2.0
7678,yêu tổ_quốc yêu đồng_bào,2.0
4338,bọn trung_quốc thằng sủa câu trung_quốc chia_rẽ tình anh em nam bắc 1 ❤ ️ ❤ ️,2.0
310,team kh phân_biệt miền ✌ ️,2.0
7059,parky ❌ namki ❌ bắcnam ✅,2.0
2695,bắc trung nam 1 ❤ ️,2.0
829,parky ❌ namki ❌ nambắc ✅,2.0
3353,ngoại miền bắc giỏi trí tiến_thủ,2.0
755,nhào đừng phân_biệt cháu hồ,2.0
189,xử_phạt đối_tượng răn_đe,2.0
3846,5 hồ dạy,2.0
47,đối tôi Việt Nam không không bắc trung nam,2.0
8123,miền nam quý_mến miền bắc,2.0
1482,đi 30 30 đường cứu bắc trung nam thành 1,2.0
3857,người Việt Nam phân_biệt chi,2.0
388,miền bắc miền trung miền nam 3 miền việt_nam _ xdf 3 _ ☭ phân_biệt miền ❌ ☹ ️,2.0
386,bắc trung nam 1 miền tây bến_tre chồng u50 bắc cưng chìu thương vợ chăm 2 oshin,2.0
5623,bắc_nam_thống 1 …,2.0
2910,việt_nam anh em 3 miền ❤ ️,2.0
4205,bắc_nam,2.0
5947,miền bắc miền nam bảo_vệ tổ_quốc chiến_dịch 30/4 toàn hưởng_ứng không miền bắc giải_phóng,2.0
6138,nam bắc đoàn_kết anh em 1 tất_nhiên anh em hoá hồ dạy,2.0
42,miền chả không,2.0
134,tui nè miền bắc dth lắm,2.0
5665,bắc_nam 1 ta,2.0
277,1 yêu tổ_quốc yêu đồng_bào,2.0
577,đất hoai hùng Việt Nam không phân_biệt miền miền đồng_bào yêu_thương,2.0
2919,nam quốc sơn_hà nam đế cư tuyệt_nhiên định phận thiên thư hà nghịch lỗ lai xâm_phạm nhữ đẳng hành khan thủ bại hư,2.0
1658,đừng parky bắc_nam rồi,2.0
3959,dân_tộc Việt Nam phân_biệt miền,2.0
2256,nam bắc 1 đừng phân_biệt miền,2.0
5397,miền anh em ta việt_nam,2.0
179,việt_nam không phân_biệt miền bất_kỳ 1 không phân_biệt sấu,2.0
2115,s ta gì chửi_rủa cắn đoàn_kết tiến,2.0
6778,trung nam bắc la 1 nha,2.0
124,bắc trung nam toàn lạ tất anh em cột trèo hch,2.0
3197,nam bắc cháu hồ bắc_nam không thể giải_phóng nam bắc khốn_khổ,2.0
1146,xấu phân_biệt miền chủ_yếu bọn phản_động âm_mưu chia_rẽ đoàn_kết dân_tộc tỉnh_táo,2.0
3970,tui miền nam không phân miệt miền,2.0
6115,cầu tất suốt đi ta việt_nam 1 dân_tộc đừng phân_biệt miền,2.0
6908,việt_nam dân_tộc việt_nam sông thể cạn núi thể mòn song chân_lý bao thay_đổi hồ_chí_minh,2.0
2306,1 yêu tổ_quốc yêu đồng_bào 2 học_tập lao_động 3 kỷ_luật đoàn_kết 4 vệ_sinh 5 khiêm_tốn dũng_cảm,2.0
99,tôi miền tây cực miền trung cực phục người miền bắc hơiz,2.0
6676,bắc_nam_thống độc_lập hoà_bình hôm đánh_đổi máu_xương dân_tộc việt_nam trân_trọng dừng phân_biệt,2.0
24,phân_biệt chán trẻ,2.0
4626,parky ✖ namkiki ✖ bắc trung nam 1 ✔,2.0
6183,nam bắc,2.0
7263,việt_nam 1 dân_tộc việt_nam 1 dân_tộc việt_nam đừng phân_biệt,2.0
5489,gà mẹ hoài_đá,2.0
3982,người miền bắc chào 2 miền ruột_thịt,2.0
5513,anh em Việt Nam đại_gia_đình đoàn_kết,2.0
2421,parky namky ta cải ta,2.0
781,đoàn_kết biết bao_nhiêu hùng xương_máu,2.0
7687,bắc trung nam việt_nam cớ phân_biệt 1 xã_hội miền kẻ xấu,2.0
5197,bắc_nam 1,2.0
88,tiktok khoá tài_khoản sử_dụng ngữ phân_biệt miền,2.0
3109,anh em [ 写真 ],2.0
4675,nam bắc ta 1 dòng máu việt_nam,2.0
7917,anh em nam bắc bọn tôi thuyền rpt mck,2.0
4836,đừng nam bắc 1,2.0
5489,gà mẹ hoài_đá,2.0
191,tui nam bắc miền bắc_cực kỳ ngào giao_tiếp khéo_léo miền người kia tui,2.0
3866,miền trung yêu 2 miền,2.0
7771,1 yêu tổ_quốc yêu đồng_bào,2.0
5900,bắc_nam 1,2.0
2638,bắc_nam 1 mày tư 1 chút hộ,2.0
757,mấy miềng được sống đ c đừng chia_rẽ đoàn_kết đất nam bắc đìu Việt Nam đừng em ta định_hướng 1 sai_trái nam bắc,2.0
5241,@ thik miền bắc miền nam cãi anh em ta 1 dân tốc đoàn_kết phân_biệt miền ❤ ️ hồ_chí_minh muôn,2.0
6778,trung nam bắc la 1 nha,2.0
5381,gà mẹ hoài_đá,2.0
8118,bắc trung nam anh em,2.0
1441,bắc trung nam,2.0
574,thua ta việt_nam,2.0
5057,nam bắc,2.0
721,phân_biệt miền máu đỏ da vàng buồn,2.0
3578,) giọng bắc trầm mê tr,2.0
3946,đừng phân_biệt miền nx anh em <,2.0
5013,miền nam 1 hội hầu miền bắc giúp_đỡ miền nam đứng giúp,2.0
6130,bắc trung nam 1 dòng máu rồng cháu tiên đoàn_kết đoàn_kết đại_đoàn mết,2.0
2568,nam bắc,2.0
542,yếu bọn ngoại ban vô đặng_ly_gián miền nam miền bắc đừng kẻ xấu lợi_dụng phân_biệt miền đồng,2.0
5665,bắc_nam 1 ta,2.0
3649,thể mấy trẻ học lịch_sử việt_nam 2 miền nam bắc anh em,2.0
6286,parky bắc trung nam việt_nam ( spam câu ),2.0
578,bắc trung nam đồng_bào rồng cháu tiên bảo_vệ tổ_quốc,2.0
6214,bắc trung nam 1,2.0
4251,1 [ 写真 ],2.0
2010,1 phân_biệt miền chán,2.0
2741,bắc_trung,2.0
7549,yêu miền bắc trung nam,2.0
6647,tôi miền nam thik người bắc giọng ấm ~ cực,2.0
61,phân_biệt miền,2.0
31,tui đơn_giản tui mấy khứa bình luận kiểu tui next đỡ bực,2.0
7993,yêu tổ_quốc yêu đồng_bào,2.0
88,tiktok khoá tài_khoản sử_dụng ngữ phân_biệt miền,2.0
1658,đừng parky bắc_nam rồi,2.0
3578,) giọng bắc trầm mê tr,2.0
7910,miền nam miền bắc,2.0
4947,parky namki trungky anh em tôi 1,2.0
4338,bọn trung_quốc thằng sủa câu trung_quốc chia_rẽ tình anh em nam bắc 1 ❤ ️ ❤ ️,2.0
455,Việt Nam yêu thw đi miền nam,2.0
1483,miền nam đừng toxic nam bắc người dân_tộc Việt Nam 1 yêu tổ_quốc yêu đồng_bào 2 học_tập lao_động 3 đoàn_kết kỷ_luật 4 gìn vệ_sinh 5 khiêm_tốn dũng_cảm,2.0
5815,hồ dạy 1 yêu tổ_quốc yêu đồng_bào bao_nhiêu hùng hi_sinh đất mấy tphan nhảy chia_rẽ tc,2.0
2559,1 yêu tổ_quốc yêu đồng_bào,2.0
255,việt_nam # duongdereview # learnontiktok # mcv,2.0
4338,bọn trung_quốc thằng sủa câu trung_quốc chia_rẽ tình anh em nam bắc 1 ❤ ️ ❤ ️,2.0
9,1 miền nam tiếc bình luận tiêu_cực vầy thành lỗi miền bắc_nam bắc 1,2.0
108,miền nam chào khắp đất nhá,2.0
5507,miền nam bắc 1,2.0
755,nhào đừng phân_biệt cháu hồ,2.0
187,kì_cục thiệt phân_biệt không,2.0
6382,nam_trung bắc 1 ok,2.0
1204,bắc trung nam Việt Nam miền bắc đất tổ người việt mk ta rộng đbsh đbcl,2.0
4435,nam bắc,2.0
796,bắc trung nam 1,2.0
5594,đừng quên bắc trung nam,2.0
6808,người nam thân 2 thằng bắc_cực thân tụi cực đôi mấy xóm vô,2.0
45,chi tiktok keyword lock mấy đứa phân_biệt chủng_tộc tuyệt,2.0
2421,parky namky ta cải ta,2.0
2613,bắc_nam giọng sống ta 1 gia_đình,2.0
528,việt_nam,2.0
310,team kh phân_biệt miền ✌ ️,2.0
3701,đối chả miền miền,2.0
7910,miền nam miền bắc,2.0
5196,nam bắc,2.0
5916,bắc_nam ❤ ️,2.0
4947,parky namki trungky anh em tôi 1,2.0
527,việt_nam,2.0
412,1 yêu tổ_quốc yêu đồng_bào,2.0
310,team kh phân_biệt miền ✌ ️,2.0
8207,đoàn_kết đoàn_kết đại_đoàn_kết thành_công thành_công đại thành_công,2.0
2741,bắc_trung,2.0
2138,bắc trung nam đừng phân biệt vùng miền,2.0
105,1 yêu tổ_quốc yêu đồng_bào 2 học_tập lao_động 3 đoàn_kết kỷ_luật 4 vệ_sinh 5 khiêm_tốn dũng_cảm,2.0
797,bắc + trung + nam = 1,2.0
4392,1 yêu tổ_quốc yêu đồng_bào ( tiếp anh em ),2.0
1423,dân việt_nam chấp phân biệt vùng miền parky namki dân việt_nam ghi dặn công_lao việt_nam muôn cụ hồ muôn,2.0
8200,đất việt_nam dân_tộc việt_nam sông_cạn_đá_mòn nhân_dân nam bắt,2.0
179,việt_nam không phân_biệt miền bất_kỳ 1 không phân_biệt sấu,2.0
5241,@ thik miền bắc miền nam cãi anh em ta 1 dân tốc đoàn_kết phân_biệt miền ❤ ️ hồ_chí_minh muôn,2.0
